"","LotFrontage","Street","LandContour","LandSlope","Neighborhood","Condition1","Condition2","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","TotalBsmtSF","Heating","HeatingQC","CentralAir2","Electrical","1stFlrSF","2ndFlrSF","GrLivArea","BsmtHalfBath","FullBath","TotRmsAbvGrd","GarageYrBlt","GarageFinish","GarageCars","GarageArea","SaleCondition","SalePrice"
"1253",62,"Pave","Lvl","Gtl","Mitchel","Norm","Norm","1Story",5,6,1968,1968,"Gable","TA","TA","CBlock","TA","TA",864,"GasA","TA",1,"SBrkr",874,0,874,0,1,5,1968,"RFn",1,288,"Normal",130000
"1254",NA,"Pave","Lvl","Gtl","Veenker","Norm","Norm","2Story",7,7,1974,2003,"Gable","Gd","TA","CBlock","TA","TA",1192,"GasA","TA",1,"SBrkr",1516,651,2167,0,2,9,1974,"RFn",2,518,"Normal",294000
"1255",60,"Pave","Lvl","Gtl","Edwards","Norm","Norm","2Story",7,5,2003,2004,"Gable","Gd","TA","PConc","Gd","TA",746,"GasA","Ex",1,"SBrkr",760,896,1656,0,2,7,2003,"Fin",2,397,"Normal",165400
"1256",52,"Pave","Lvl","Gtl","BrkSide","Norm","Norm","1.5Fin",6,6,1931,1950,"Gable","TA","TA","BrkTil","TA","Fa",884,"GasA","TA",1,"FuseA",959,408,1367,0,1,6,1978,"Unf",1,560,"Normal",127500
"1257",91,"Pave","Lvl","Gtl","NoRidge","Norm","Norm","1Story",8,5,1994,1994,"Hip","Gd","TA","PConc","Gd","TA",1986,"GasA","Ex",1,"SBrkr",1987,0,1987,0,2,7,1994,"Fin",2,691,"Normal",301500
"1258",56,"Pave","Lvl","Gtl","Edwards","Feedr","Norm","1Story",5,8,1922,1950,"Gable","TA","TA","PConc","Fa","TA",864,"GasA","Ex",1,"SBrkr",864,0,864,0,1,4,NA,NA,0,0,"Normal",99900
"1259",59,"Pave","Lvl","Gtl","Gilbert","Norm","Norm","SLvl",7,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA",856,"GasA","Ex",1,"SBrkr",1166,0,1166,0,2,5,2005,"Fin",2,400,"Normal",190000
"1260",65,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",6,8,1969,1969,"Gable","TA","TA","CBlock","Gd","TA",1054,"GasA","Gd",1,"SBrkr",1054,0,1054,0,1,6,1969,"Unf",2,460,"Normal",151000
"1261",NA,"Pave","Lvl","Gtl","Gilbert","RRAn","Norm","2Story",6,5,1999,1999,"Gable","TA","TA","PConc","Gd","TA",841,"GasA","Ex",1,"SBrkr",892,783,1675,0,2,7,1999,"Fin",2,502,"Normal",181000
"1262",80,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,6,1956,1956,"Hip","TA","TA","CBlock","TA","TA",1050,"GasA","Gd",1,"SBrkr",1050,0,1050,0,1,5,1956,"Unf",1,338,"Normal",128900
"1263",NA,"Pave","Lvl","Gtl","ClearCr","Norm","Norm","1.5Fin",4,5,1957,1989,"Gable","TA","TA","CBlock","TA","TA",1104,"GasA","Ex",1,"FuseA",1104,684,1788,0,1,8,1957,"Unf",1,304,"Normal",161500
"1264",60,"Pave","Lvl","Gtl","BrkSide","Norm","Norm","2Story",6,6,1919,1950,"Gambrel","TA","TA","PConc","TA","TA",764,"GasA","Ex",1,"FuseA",1060,764,1824,0,1,8,1940,"Unf",2,520,"Normal",180500
"1265",34,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",6,5,1998,1999,"Gable","Gd","TA","PConc","Gd","TA",1405,"GasA","Ex",1,"SBrkr",1337,0,1337,0,2,5,1998,"Fin",2,511,"Abnorml",181000
"1266",35,"Pave","Lvl","Gtl","Somerst","Norm","Norm","2Story",7,5,1999,1999,"Hip","Gd","TA","PConc","Gd","TA",691,"GasA","Ex",1,"SBrkr",713,739,1452,0,2,6,1999,"Unf",2,506,"Normal",183900
"1267",60,"Pave","Bnk","Gtl","OldTown","Feedr","Norm","2.5Unf",7,4,1910,1950,"Hip","Fa","TA","CBlock","TA","TA",925,"GasA","TA",0,"FuseF",964,925,1889,0,1,9,1960,"Unf",1,308,"Normal",122000
"1268",89,"Pave","HLS","Gtl","Timber","Norm","Norm","1Story",9,5,2008,2009,"Hip","Ex","TA","PConc","Ex","TA",2002,"GasA","Ex",1,"SBrkr",2018,0,2018,0,2,10,2009,"Fin",3,746,"Normal",378500
"1269",NA,"Pave","Lvl","Mod","Crawfor","Norm","Norm","1.5Fin",8,9,1935,1997,"Gable","TA","Gd","CBlock","TA","TA",728,"GasA","Ex",1,"SBrkr",1968,1479,3447,0,3,11,1982,"Unf",3,1014,"Normal",381000
"1270",78,"Pave","Lvl","Gtl","NAmes","Feedr","Norm","1.5Fin",5,5,1958,1958,"Gable","TA","TA","CBlock","TA","TA",874,"GasW","TA",1,"FuseA",874,650,1524,0,1,7,1958,"Unf",1,315,"Normal",144000
"1271",NA,"Pave","Low","Sev","ClearCr","Norm","Norm","1Story",7,6,1979,1979,"Shed","Gd","TA","PConc","Gd","TA",1332,"GasA","TA",1,"SBrkr",1332,192,1524,0,0,4,1979,"Fin",2,586,"Normal",260000
"1272",NA,"Pave","Lvl","Gtl","NWAmes","PosN","Norm","1Story",6,7,1968,1968,"Hip","TA","TA","CBlock","TA","TA",1489,"GasA","Gd",1,"SBrkr",1489,0,1489,0,2,7,1968,"RFn",2,462,"Normal",185750
"1273",NA,"Pave","Lvl","Gtl","Sawyer","Norm","Norm","1Story",5,6,1965,1965,"Hip","TA","TA","CBlock","TA","TA",935,"GasA","TA",1,"SBrkr",935,0,935,0,1,5,1965,"Unf",1,288,"Normal",137000
"1274",124,"Pave","Lvl","Gtl","Edwards","Norm","Norm","SLvl",6,7,1959,2006,"Gable","TA","TA","CBlock","TA","TA",1019,"GasA","Gd",1,"SBrkr",1357,0,1357,0,1,5,1959,"RFn",1,312,"Normal",177000
"1275",53,"Pave","Lvl","Gtl","Crawfor","Norm","Norm","1.5Fin",5,6,1910,2003,"Gable","TA","TA","PConc","TA","TA",661,"GasA","Ex",1,"SBrkr",661,589,1250,0,2,8,1985,"Unf",2,552,"Normal",139000
"1276",95,"Pave","Lvl","Gtl","NAmes","Feedr","Norm","2Story",5,5,1948,1950,"Gable","TA","TA","CBlock","TA","TA",928,"GasA","Gd",1,"FuseA",928,992,1920,0,2,10,1948,"Unf",2,400,"Normal",137000
"1277",NA,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","2Story",6,6,1972,1972,"Gable","TA","TA","CBlock","TA","Gd",723,"GasA","TA",1,"SBrkr",735,660,1395,1,1,6,1972,"Unf",2,497,"Normal",162000
"1278",NA,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","SLvl",6,5,1967,1976,"Gable","TA","TA","CBlock","Gd","TA",1680,"GasA","Fa",1,"SBrkr",1724,0,1724,0,1,7,1967,"RFn",2,480,"Normal",197900
"1279",75,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",8,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA",1128,"GasA","Ex",1,"SBrkr",1128,903,2031,0,2,7,2002,"RFn",2,577,"Normal",237000
"1280",60,"Pave","Lvl","Gtl","IDOTRR","Norm","Norm","1.5Fin",4,4,1920,1950,"Gable","TA","Gd","CBlock","TA","TA",698,"GasA","TA",1,"FuseA",698,430,1128,0,1,6,1980,"RFn",2,528,"Abnorml",68400
"1281",67,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",7,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA",1573,"GasA","Ex",1,"SBrkr",1573,0,1573,0,2,6,2002,"RFn",2,544,"Normal",227000
"1282",50,"Pave","Lvl","Gtl","Timber","Norm","Norm","1Story",7,5,1990,1990,"Hip","TA","TA","CBlock","Gd","TA",1309,"GasA","TA",1,"SBrkr",1339,0,1339,0,2,6,1990,"Fin",2,484,"Normal",180000
"1283",61,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",5,7,1977,2008,"Gable","TA","TA","CBlock","Gd","TA",1040,"GasA","TA",1,"SBrkr",1040,0,1040,0,2,5,1977,"Unf",2,484,"Normal",150500
"1284",94,"Pave","Low","Gtl","Mitchel","Norm","Norm","2Story",6,5,1971,1971,"Mansard","TA","TA","CBlock","TA","TA",912,"GasA","TA",1,"SBrkr",912,912,1824,0,2,8,NA,NA,0,0,"Normal",139000
"1285",50,"Pave","Lvl","Gtl","SWISU","Feedr","Norm","1.5Fin",6,7,1919,1990,"Gable","TA","TA","PConc","TA","TA",804,"GasA","Ex",1,"SBrkr",1699,748,2447,0,2,10,1969,"Unf",1,336,"Normal",169000
"1286",50,"Pave","Lvl","Gtl","BrkSide","Norm","Norm","1.5Fin",6,6,1939,1950,"Gable","TA","Fa","CBlock","TA","TA",780,"GasA","Ex",1,"FuseF",825,587,1412,0,1,6,1939,"Unf",1,280,"Normal",132500
"1287",NA,"Pave","Lvl","Gtl","NWAmes","Feedr","Norm","1Story",6,5,1963,1963,"Hip","TA","TA","CBlock","TA","TA",1328,"GasA","TA",1,"SBrkr",1328,0,1328,0,1,6,1963,"Unf",2,528,"Normal",143000
"1288",NA,"Pave","Low","Mod","ClearCr","Norm","Norm","1Story",5,5,1964,1964,"Gable","TA","Gd","CBlock","TA","TA",1624,"GasA","Fa",1,"SBrkr",1582,0,1582,1,2,7,1964,"Unf",2,390,"Normal",190000
"1289",40,"Pave","Lvl","Gtl","StoneBr","Norm","Norm","1Story",8,5,2000,2000,"Gable","Gd","TA","PConc","Gd","TA",1501,"GasA","Ex",1,"SBrkr",1659,0,1659,0,2,5,2000,"Fin",2,499,"Normal",278000
"1290",86,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","2Story",8,5,2006,2006,"Gable","Gd","TA","PConc","Gd","TA",1085,"GasA","Ex",1,"SBrkr",1120,850,1970,0,2,8,2006,"Fin",3,753,"Partial",281000
"1291",NA,"Pave","Lvl","Gtl","NAmes","Norm","Norm","SLvl",5,7,1964,1964,"Hip","TA","TA","PConc","TA","TA",1152,"GasA","TA",1,"SBrkr",1152,0,1152,0,1,6,1964,"RFn",2,484,"Normal",180500
"1292",21,"Pave","Lvl","Gtl","BrDale","Norm","Norm","2Story",5,7,1972,1972,"Gable","TA","TA","CBlock","TA","TA",630,"GasA","TA",1,"SBrkr",630,672,1302,0,2,6,1972,"Unf",1,264,"Normal",119500
"1293",60,"Pave","Lvl","Gtl","OldTown","Norm","Norm","2Story",5,4,1892,1965,"Gable","TA","TA","Stone","TA","TA",994,"GasA","TA",0,"SBrkr",1378,994,2372,0,2,11,1985,"RFn",1,432,"Normal",107500
"1294",78,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","2Story",7,5,1976,1976,"Gable","TA","TA","PConc","Gd","TA",832,"GasA","TA",1,"SBrkr",832,832,1664,0,2,8,1976,"RFn",2,528,"Normal",162900
"1295",60,"Pave","Lvl","Gtl","Edwards","Norm","Norm","1Story",5,7,1955,1990,"Hip","TA","TA","CBlock","TA","TA",864,"GasA","TA",1,"SBrkr",864,0,864,0,1,5,1957,"Unf",2,572,"Normal",115000
"1296",70,"Pave","Lvl","Gtl","NAmes","Feedr","Norm","1Story",5,5,1968,1968,"Hip","TA","TA","CBlock","TA","TA",1052,"GasA","Gd",1,"SBrkr",1052,0,1052,0,1,5,1968,"RFn",1,288,"Normal",138500
"1297",80,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,6,1963,1963,"Hip","TA","Gd","CBlock","TA","TA",1120,"GasA","Gd",1,"SBrkr",1128,0,1128,0,2,6,1963,"RFn",2,525,"Normal",155000
"1298",35,"Pave","Lvl","Gtl","Edwards","Norm","Norm","SFoyer",6,5,2005,2006,"Gable","TA","TA","PConc","Gd","TA",547,"GasA","Gd",1,"SBrkr",1072,0,1072,0,2,5,2005,"Fin",2,525,"Partial",140000
"1299",313,"Pave","Bnk","Gtl","Edwards","Feedr","Norm","2Story",10,5,2008,2008,"Hip","Ex","TA","PConc","Ex","TA",6110,"GasA","Ex",1,"SBrkr",4692,950,5642,0,2,12,2008,"Fin",2,1418,"Partial",160000
"1300",75,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,7,1959,1994,"Hip","TA","TA","CBlock","TA","TA",1246,"GasA","Ex",1,"SBrkr",1246,0,1246,0,1,6,1959,"RFn",1,305,"Normal",154000
"1301",NA,"Pave","Lvl","Gtl","Gilbert","Norm","Norm","2Story",7,5,1999,1999,"Gable","Gd","TA","PConc","Gd","TA",978,"GasA","Ex",1,"SBrkr",1005,978,1983,0,2,9,1999,"Fin",2,490,"Normal",225000
"1302",NA,"Pave","Bnk","Gtl","Crawfor","Norm","Norm","2Story",6,7,1942,1950,"Gable","TA","TA","CBlock","TA","TA",771,"GasA","Fa",1,"SBrkr",753,741,1494,0,1,7,1942,"Unf",1,213,"Normal",177500
"1303",92,"Pave","Lvl","Gtl","NoRidge","Norm","Norm","2Story",8,5,1994,1994,"Hip","Gd","TA","PConc","Gd","TA",1165,"GasA","Ex",1,"SBrkr",1203,1323,2526,0,2,8,1994,"RFn",3,844,"Normal",290000
"1304",73,"Pave","Lvl","Gtl","Somerst","Norm","Norm","1Story",7,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA",1616,"GasA","Ex",1,"SBrkr",1616,0,1616,0,2,7,2005,"RFn",3,834,"Normal",232000
"1305",32,"Pave","Lvl","Gtl","Edwards","Norm","Norm","2Story",7,5,2004,2004,"Gable","Gd","TA","PConc","Gd","TA",976,"GasA","Ex",1,"SBrkr",976,732,1708,0,2,7,2004,"Unf",2,380,"Normal",130000
"1306",108,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","1Story",9,5,2006,2007,"Hip","Gd","TA","PConc","Ex","TA",1652,"GasA","Ex",1,"SBrkr",1652,0,1652,0,2,6,2006,"Fin",2,840,"Normal",325000
"1307",48,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","1Story",7,5,2005,2006,"Gable","Gd","TA","PConc","Gd","TA",1368,"GasA","Ex",1,"SBrkr",1368,0,1368,0,2,6,2005,"RFn",2,474,"Partial",202500
"1308",60,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",5,5,1994,1995,"Gable","TA","Gd","PConc","Gd","Gd",990,"GasA","Ex",1,"SBrkr",990,0,990,0,1,5,2000,"Unf",2,480,"Normal",138000
"1309",100,"Pave","Lvl","Gtl","OldTown","Norm","Norm","1Story",5,7,1948,2005,"Gable","TA","TA","CBlock","TA","TA",924,"GasA","Ex",1,"SBrkr",1122,0,1122,0,1,6,1948,"Unf",2,528,"Normal",147000
"1310",NA,"Pave","Lvl","Gtl","SawyerW","Norm","Norm","1Story",6,5,1991,1991,"Gable","TA","TA","CBlock","Gd","TA",1278,"GasA","Gd",1,"SBrkr",1294,0,1294,0,2,6,1991,"RFn",2,496,"Normal",179200
"1311",100,"Pave","Lvl","Gtl","Crawfor","PosA","Norm","1Story",7,8,1959,2002,"Gable","Gd","Gd","PConc","Gd","TA",1902,"GasA","TA",1,"SBrkr",1902,0,1902,0,2,7,1959,"Fin",2,567,"Normal",335000
"1312",68,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",7,5,2005,2007,"Gable","Gd","TA","PConc","Gd","TA",1274,"GasA","Ex",1,"SBrkr",1274,0,1274,0,2,6,2005,"RFn",2,508,"Partial",203000
"1313",NA,"Pave","Lvl","Gtl","NoRidge","Norm","Norm","2Story",8,5,1990,1990,"Gable","Gd","TA","PConc","Ex","TA",1453,"GasA","Ex",1,"SBrkr",1453,1357,2810,0,2,9,1990,"RFn",2,750,"Normal",302000
"1314",108,"Pave","Lvl","Gtl","NoRidge","Norm","Norm","2Story",9,5,1999,1999,"Gable","Gd","TA","PConc","Gd","TA",1393,"GasA","Ex",1,"SBrkr",1422,1177,2599,0,2,10,1999,"Fin",3,779,"Normal",333168
"1315",60,"Pave","Lvl","Gtl","Edwards","Norm","Norm","1Story",4,6,1954,1954,"Hip","TA","TA","CBlock","TA","TA",948,"GasA","Ex",1,"SBrkr",948,0,948,0,1,5,1956,"Unf",1,280,"Normal",119000
"1316",85,"Pave","Lvl","Gtl","NAmes","Norm","Norm","2Story",6,5,1969,1969,"Gable","TA","TA","CBlock","Fa","TA",952,"GasA","TA",1,"SBrkr",1092,1020,2112,0,2,9,1969,"Unf",2,576,"Normal",206900
"1317",61,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",8,5,2008,2008,"Gable","Gd","TA","PConc","Ex","TA",1622,"GasA","Ex",1,"SBrkr",1630,0,1630,0,2,8,2008,"RFn",3,860,"Normal",295493
"1318",47,"Pave","Lvl","Gtl","Somerst","Norm","Norm","1Story",7,5,2006,2007,"Gable","Gd","TA","PConc","Ex","Gd",1352,"GasA","Ex",1,"SBrkr",1352,0,1352,0,2,5,2006,"RFn",2,466,"Partial",208900
"1319",NA,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",8,5,2001,2002,"Hip","Gd","TA","PConc","Gd","TA",1753,"GasA","Ex",1,"SBrkr",1787,0,1787,0,2,7,2001,"RFn",3,748,"Normal",275000
"1320",75,"Pave","Bnk","Gtl","Edwards","Norm","Norm","1Story",4,5,1954,1954,"Hip","TA","TA","PConc","TA","TA",864,"GasA","Ex",1,"SBrkr",948,0,948,0,1,5,1954,"Unf",1,248,"Normal",111000
"1321",70,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",6,3,1957,1957,"Hip","TA","TA","CBlock","TA","TA",1478,"GasA","Gd",1,"SBrkr",1478,0,1478,0,1,6,1957,"RFn",2,442,"Normal",156500
"1322",NA,"Pave","Lvl","Gtl","BrkSide","Feedr","Norm","1Story",3,6,1949,1950,"Hip","TA","TA","CBlock",NA,NA,0,"Floor","TA",0,"SBrkr",720,0,720,0,1,4,1955,"Unf",1,287,"Normal",72500
"1323",107,"Pave","Lvl","Gtl","NoRidge","Norm","Norm","2Story",7,5,1992,1992,"Gable","Gd","TA","PConc","Gd","TA",750,"GasA","Ex",1,"SBrkr",1061,862,1923,0,2,8,1992,"RFn",2,564,"Normal",190000
"1324",50,"Pave","HLS","Gtl","BrkSide","Norm","Norm","1Story",4,7,1940,1950,"Hip","Fa","TA","CBlock","TA","TA",420,"GasA","Gd",1,"SBrkr",708,0,708,0,1,5,NA,NA,0,0,"Normal",82500
"1325",75,"Pave","Lvl","Gtl","Somerst","Norm","Norm","1Story",8,5,2006,2007,"Gable","Gd","TA","PConc","Ex","TA",1795,"GasA","Ex",1,"SBrkr",1795,0,1795,0,2,7,2007,"RFn",3,895,"Partial",147000
"1326",40,"Pave","Lvl","Gtl","IDOTRR","Norm","Norm","1Story",4,4,1922,1950,"Gable","TA","TA","BrkTil","TA","Fa",796,"GasA","Fa",0,"SBrkr",796,0,796,0,1,5,NA,NA,0,0,"Normal",55000
"1327",70,"Pave","Bnk","Mod","Edwards","Norm","Norm","1Story",3,6,1931,2006,"Gable","TA","TA","BrkTil","TA","TA",544,"GasA","Ex",1,"SBrkr",774,0,774,0,1,6,NA,NA,0,0,"Normal",79000
"1328",60,"Pave","Lvl","Gtl","Mitchel","Norm","Norm","1Story",5,9,1982,2008,"Gable","Gd","Gd","CBlock","TA","TA",816,"GasA","Ex",1,"SBrkr",816,0,816,1,1,5,1982,"Unf",1,264,"Normal",130500
"1329",60,"Pave","Lvl","Gtl","OldTown","Norm","Norm","1.5Fin",6,7,1920,1950,"Gable","Gd","Gd","BrkTil","Gd","TA",1510,"GasW","Ex",1,"SBrkr",1584,1208,2792,0,2,8,1920,"Unf",2,520,"Normal",256000
"1330",63,"Pave","Lvl","Gtl","Gilbert","Norm","Norm","2Story",7,5,1998,1998,"Hip","TA","TA","PConc","Gd","TA",935,"GasA","Gd",1,"SBrkr",955,677,1632,0,2,8,1998,"Fin",2,462,"Normal",176500
"1331",85,"Pave","Lvl","Gtl","Somerst","Norm","Norm","1Story",8,5,2006,2006,"Hip","Gd","TA","PConc","Gd","Gd",1588,"GasA","Ex",1,"SBrkr",1588,0,1588,0,2,7,2006,"RFn",3,825,"Normal",227000
"1332",55,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","SLvl",5,5,1976,1976,"Gable","TA","TA","CBlock","TA","TA",911,"GasA","Gd",1,"SBrkr",954,0,954,0,1,6,1976,"Unf",2,576,"Normal",132500
"1333",67,"Pave","Lvl","Mod","Edwards","Norm","Norm","1Story",4,6,1938,1958,"Gable","TA","TA","CBlock","TA","TA",816,"GasA","Ex",1,"SBrkr",816,0,816,0,1,3,1958,"Unf",1,288,"Normal",1e+05
"1334",60,"Pave","Lvl","Gtl","IDOTRR","Norm","Norm","1.5Fin",5,6,1938,1995,"Gable","TA","TA","CBlock","TA","TA",803,"GasA","Ex",1,"SBrkr",803,557,1360,0,1,6,1951,"Unf",1,297,"Normal",125500
"1335",24,"Pave","Lvl","Gtl","BrDale","Norm","Norm","2Story",5,6,1970,1970,"Gable","TA","TA","CBlock","TA","TA",765,"GasA","TA",1,"SBrkr",765,600,1365,0,1,7,1970,"Unf",2,440,"Normal",125000
"1336",80,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","1Story",6,5,1977,1977,"Gable","TA","TA","CBlock","Gd","TA",1350,"GasA","TA",1,"SBrkr",1334,0,1334,1,2,6,1977,"RFn",2,630,"Normal",167900
"1337",87,"Pave","Lvl","Gtl","NWAmes","Feedr","Norm","1Story",5,5,1973,1973,"Gable","TA","TA","CBlock","TA","TA",1656,"GasA","TA",1,"SBrkr",1656,0,1656,0,2,8,1973,"Unf",2,506,"Normal",135000
"1338",153,"Pave","Bnk","Mod","OldTown","Feedr","Norm","1Story",4,4,1941,1950,"Gable","TA","TA","CBlock","TA","TA",693,"Grav","Fa",0,"FuseA",693,0,693,0,1,4,NA,NA,0,0,"Normal",52500
"1339",95,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",7,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA",916,"GasA","Ex",1,"SBrkr",920,941,1861,0,2,8,2002,"RFn",2,492,"Normal",2e+05
"1340",120,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","1Story",5,7,1972,1972,"Hip","TA","Gd","CBlock","TA","TA",864,"GasA","Ex",1,"SBrkr",864,0,864,0,1,5,1972,"RFn",1,288,"Normal",128500
"1341",70,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",4,5,1971,1971,"Gable","TA","TA","CBlock","TA","TA",858,"GasA","TA",1,"SBrkr",872,0,872,0,1,5,1974,"Unf",4,480,"Normal",123000
"1342",66,"Pave","Lvl","Gtl","SawyerW","RRAe","Norm","1Story",6,5,2003,2004,"Gable","TA","TA","PConc","Gd","TA",1114,"GasA","Ex",1,"SBrkr",1114,0,1114,0,1,6,2004,"Unf",2,576,"Normal",155000
"1343",NA,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",8,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA",1284,"GasA","Ex",1,"SBrkr",1284,885,2169,0,2,7,2002,"RFn",2,647,"Normal",228500
"1344",57,"Pave","Bnk","Gtl","Crawfor","Norm","Norm","1.5Fin",6,6,1928,1950,"Gable","TA","TA","BrkTil","TA","TA",896,"GasA","Gd",1,"SBrkr",1172,741,1913,0,1,9,1929,"Unf",2,342,"Normal",177000
"1345",85,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",7,5,2006,2006,"Gable","Gd","TA","PConc","Gd","TA",728,"GasA","Ex",1,"SBrkr",728,728,1456,0,2,8,2006,"Fin",2,440,"Partial",155835
"1346",50,"Pave","Lvl","Gtl","OldTown","Norm","Norm","1Story",4,4,1920,1950,"Hip","TA","TA","PConc","TA","TA",960,"GasA","Gd",1,"FuseA",960,0,960,0,1,5,1997,"Unf",1,308,"Normal",108500
"1347",NA,"Pave","Lvl","Gtl","NWAmes","PosN","Norm","1Story",7,7,1968,2003,"Hip","TA","TA","CBlock","TA","TA",1568,"GasA","TA",1,"SBrkr",2156,0,2156,0,2,9,1968,"RFn",2,508,"Normal",262500
"1348",93,"Pave","HLS","Gtl","Timber","Norm","Norm","1Story",8,5,2006,2007,"Gable","Gd","TA","PConc","Ex","TA",1732,"GasA","Ex",1,"SBrkr",1776,0,1776,0,2,7,2006,"Fin",3,712,"Partial",283463
"1349",NA,"Pave","Low","Gtl","SawyerW","Norm","Norm","1Story",7,5,1998,1998,"Gable","Gd","TA","PConc","Gd","TA",1482,"GasA","Ex",1,"SBrkr",1494,0,1494,0,2,5,1998,"RFn",2,514,"Normal",215000
"1350",50,"Pave","Lvl","Gtl","OldTown","Norm","Norm","2Story",8,5,1872,1987,"Gable","TA","Gd","BrkTil","TA","Fa",684,"OthW","Fa",0,"SBrkr",938,1215,2358,0,2,8,NA,NA,0,0,"Normal",122000
"1351",91,"Pave","Lvl","Gtl","NAmes","Artery","Norm","2Story",5,5,1969,1969,"Gable","TA","TA","CBlock","TA","TA",1248,"GasA","TA",1,"SBrkr",1338,1296,2634,1,2,12,1969,"Unf",4,968,"Normal",2e+05
"1352",70,"Pave","Lvl","Gtl","NAmes","Norm","Norm","2Story",6,6,1962,1962,"Gable","TA","TA","CBlock","TA","TA",858,"GasA","Ex",1,"SBrkr",858,858,1716,0,1,8,1962,"Fin",2,490,"Normal",171000
"1353",50,"Pave","Lvl","Gtl","BrkSide","Norm","Norm","1.5Fin",6,9,1937,2000,"Gable","Gd","TA","BrkTil","TA","TA",698,"GasA","TA",1,"SBrkr",786,390,1176,0,1,4,1999,"Unf",2,624,"Normal",134900
"1354",56,"Pave","Lvl","Gtl","NoRidge","Norm","Norm","1.5Fin",8,5,1995,1996,"Hip","Gd","TA","PConc","Gd","TA",2033,"GasA","Ex",1,"SBrkr",2053,1185,3238,0,2,9,1996,"Fin",3,666,"Normal",410000
"1355",NA,"Pave","Lvl","Gtl","CollgCr","Norm","Norm","2Story",7,5,2000,2000,"Gable","Gd","TA","PConc","Gd","TA",992,"GasA","Ex",1,"SBrkr",992,873,1865,0,2,7,2000,"RFn",3,839,"Normal",235000
"1356",102,"Pave","Lvl","Gtl","NWAmes","Norm","Norm","SLvl",7,6,1968,1992,"Gable","TA","TA","CBlock","TA","TA",570,"GasA","Gd",1,"SBrkr",1222,698,1920,0,3,8,1968,"RFn",2,487,"Normal",170000
"1357",NA,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,5,1966,1966,"Gable","TA","TA","CBlock","TA","TA",864,"GasA","TA",1,"SBrkr",892,0,892,0,1,5,1966,"RFn",1,264,"Normal",110000
"1358",NA,"Pave","Lvl","Gtl","NAmes","Norm","Norm","1Story",5,6,1971,2008,"Gable","TA","TA","CBlock","TA","TA",1078,"GasA","Ex",1,"SBrkr",1078,0,1078,0,1,6,1971,"Fin",2,500,"Normal",149900
"1359",NA,"Pave","Lvl","Gtl","Somerst","Norm","Norm","2Story",6,5,2000,2000,"Gable","Gd","TA","PConc","Gd","TA",756,"GasA","Ex",1,"SBrkr",769,804,1573,0,2,5,2000,"Unf",2,440,"Normal",177500
"1360",129,"Pave","Lvl","Gtl","NridgHt","Norm","Norm","1Story",9,5,2004,2005,"Hip","Gd","TA","PConc","Ex","TA",1980,"GasA","Ex",1,"SBrkr",1980,0,1980,0,2,8,2004,"Fin",3,770,"Normal",315000
"1361",51,"Pave","Lvl","Gtl","SWISU","Feedr","Norm","2Story",5,6,1921,1998,"Gable","TA","TA","BrkTil","TA","Fa",612,"GasA","Ex",1,"SBrkr",990,1611,2601,0,3,8,1998,"RFn",2,621,"Normal",189000
